,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS
11,MEM,22000773,2021-04-06T00:00:00,MEM @ MIA,W,48.0,46,84,0.548,17,41,0.415,15,20,0.75,9,33,42,30,14.0,11,2,4,13,16,124,12.0
12,MEM,22000758,2021-04-04T00:00:00,MEM @ PHI,W,48.0,44,89,0.494,16,38,0.421,12,15,0.8,10,39,49,30,12.0,6,10,6,23,19,116,16.0
13,MEM,22000741,2021-04-02T00:00:00,MEM vs. MIN,W,48.0,42,95,0.442,19,39,0.487,17,25,0.68,14,39,53,26,12.0,8,4,6,20,20,120,12.0
14,MEM,22000725,2021-03-31T00:00:00,MEM vs. UTA,L,48.0,42,90,0.467,5,18,0.278,18,23,0.783,11,35,46,23,11.0,10,4,5,20,21,107,-4.0
15,MEM,22000712,2021-03-29T00:00:00,MEM @ HOU,W,48.0,46,85,0.541,11,31,0.355,17,24,0.708,7,40,47,31,16.0,8,4,5,18,18,120,10.0
16,MEM,22000700,2021-03-27T00:00:00,MEM @ UTA,L,48.0,39,97,0.402,9,33,0.273,23,30,0.767,16,31,47,24,15.0,16,2,8,14,22,110,-16.0
17,MEM,22000691,2021-03-26T00:00:00,MEM @ UTA,L,48.0,44,97,0.454,12,30,0.4,14,18,0.778,12,36,48,27,7.0,3,2,4,14,15,114,-3.0
18,MEM,22000674,2021-03-24T00:00:00,MEM @ OKC,W,48.0,47,99,0.475,11,30,0.367,11,13,0.846,14,42,56,19,18.0,12,10,8,10,10,116,9.0
19,MEM,22000658,2021-03-22T00:00:00,MEM vs. BOS,W,53.0,55,110,0.5,12,35,0.343,10,15,0.667,17,37,54,38,10.0,8,6,6,20,18,132,6.0
20,MEM,22000642,2021-03-20T00:00:00,MEM vs. GSW,W,48.0,37,95,0.389,10,32,0.313,27,31,0.871,13,47,60,25,12.0,8,5,7,22,25,111,8.0
21,MEM,22000636,2021-03-19T00:00:00,MEM vs. GSW,L,48.0,39,84,0.464,8,26,0.308,17,21,0.81,9,37,46,24,21.0,10,6,6,17,16,103,-13.0
22,MEM,22000623,2021-03-17T00:00:00,MEM vs. MIA,W,48.0,30,85,0.353,10,42,0.238,19,25,0.76,8,42,50,22,10.0,5,4,2,17,21,89,4.0
23,MEM,22000607,2021-03-15T00:00:00,MEM @ PHX,L,48.0,38,87,0.437,5,23,0.217,18,26,0.692,10,29,39,15,11.0,11,0,5,17,19,99,-23.0
24,MEM,22000593,2021-03-14T00:00:00,MEM @ OKC,L,48.0,47,92,0.511,7,22,0.318,21,29,0.724,11,21,32,27,7.0,13,3,4,21,20,122,-6.0
25,MEM,22000580,2021-03-12T00:00:00,MEM vs. DEN,L,48.0,40,87,0.46,14,28,0.5,8,8,1.0,8,37,45,27,17.0,6,5,5,15,10,102,-1.0
26,MEM,22000566,2021-03-10T00:00:00,MEM vs. WAS,W,48.0,50,99,0.505,8,23,0.348,19,29,0.655,14,46,60,31,16.0,4,6,6,26,26,127,15.0
27,MEM,22000555,2021-03-04T00:00:00,MEM vs. MIL,L,48.0,40,101,0.396,8,34,0.235,23,24,0.958,17,39,56,21,12.0,13,8,5,20,19,111,-1.0
